Date,Saudi Arabia,Israel,Turkey,South Africa,Egypt
2009-07-31,0.0993428081274032,0.3018493056297302,0.0917010530829429,0.034387893974781,0.1146263182163238
2009-08-31,0.0440140850841999,0.1640525013208389,0.0680217668414115,0.0080025605857372,0.0720230489969253
2009-09-30,0.0986380353569984,0.5500967502593994,0.0872567221522331,0.0986380353569984,0.0834629535675048
2009-10-31,0.081786498427391,0.3271459937095642,0.0711186975240707,0.053339023143053,0.1244577169418335
2009-11-30,0.1219837591052055,0.308771401643753,0.0876758247613906,0.0533678941428661,0.1067357882857322
2009-12-31,0.1448225975036621,0.3298736810684204,0.1086169406771659,0.0241370983421802,0.1327540427446365
2010-01-31,0.2144256681203842,0.218122661113739,0.1072128340601921,0.0221819654107093,0.1330917924642563
2010-02-28,0.1274349242448806,0.3313307762145996,0.1602038890123367,0.05097396671772,0.1165119260549545
2010-03-31,0.1120010837912559,0.4004887342453003,0.1357588917016983,0.0169698614627122,0.0916372537612915
2010-04-30,0.0818621888756752,0.3879555761814117,0.1601651459932327,0.1138952150940895,0.1352505683898925
2010-05-31,0.0818889066576957,0.3446158170700073,0.2729630172252655,0.0341203771531581,0.1330694705247879
2010-06-30,0.0756793916225433,0.9838321208953856,0.7430340647697449,0.0412796698510646,0.3439972400665283
2010-07-31,0.0879229083657264,0.407962292432785,0.2321164757013321,0.0351691618561744,0.1512273997068405
2010-08-31,0.1201516911387443,0.3379266262054443,0.1689633131027221,0.0525663644075393,0.142680138349533
2010-09-30,0.0668167099356651,0.3270502090454101,0.0808833837509155,0.0422000288963317,0.0844000577926635
2010-10-31,0.1315183788537979,0.2531728744506836,0.0821989849209785,0.0164397973567247,0.055895309895277
2010-11-30,0.2375877797603607,0.366863489151001,0.164215087890625,0.0663848221302032,0.1537332683801651
2010-12-31,0.1170739084482193,0.3096793591976166,0.1926054656505584,0.1284036338329315,0.0868612825870513
2011-01-31,0.0615451447665691,0.3366881608963012,0.2027369439601898,0.0325827226042747,0.2498008906841278
2011-02-28,0.2862336933612823,0.3635941743850708,0.1701930165290832,0.0270761605352163,1.0134220123291016
2011-03-31,0.4857760667800903,0.2661786675453186,0.3926135301589966,0.0632174313068389,0.8750624060630798
2011-04-30,0.1717413812875747,0.3041253685951233,0.2003649473190307,0.1288060396909713,0.4400872886180877
2011-05-31,0.2177871465682983,0.3748795092105865,0.1678032130002975,0.0678353384137153,0.5141204595565796
2011-06-30,0.219637781381607,0.2664458155632019,0.3780650198459625,0.0828142464160919,0.2736470699310303
2011-07-31,0.0921828895807266,0.1733038276433944,0.2507374584674835,0.0294985249638557,0.1585545688867569
2011-08-31,0.1836099922657013,0.2510585784912109,0.393449991941452,0.0899314284324646,0.3597257137298584
2011-09-30,0.1704545468091964,0.440340906381607,0.401278406381607,0.0816761329770088,0.3125
2011-10-31,0.316066712141037,0.2809481918811798,0.2458296716213226,0.098331868648529,0.2879719138145447
2011-11-30,0.305995374917984,0.5194805264472961,0.4696673154830932,0.0284646861255168,0.3949475288391113
2011-12-31,0.2396166175603866,0.2890613079071045,0.3118819296360016,0.0266240686178207,0.2434200495481491
2012-01-31,0.282317966222763,0.45319464802742,0.2563149929046631,0.0520059429109096,0.3120356500148773
2012-02-29,0.35040944814682,0.6932013034820557,0.3580270409584045,0.0533231757581234,0.2437630891799926
2012-03-31,0.2207048833370208,0.6517691016197205,0.3103662431240082,0.0620732456445694,0.2103593349456787
2012-04-30,0.2048947066068649,0.3756403028964996,0.5122367739677429,0.0682982355356216,0.1707455962896347
2012-05-31,0.1914739906787872,0.3468208014965057,0.2420520186424255,0.0252890177071094,0.1192196533083915
2012-06-30,0.2431451827287674,0.3740695118904114,0.467586874961853,0.0299255605787038,0.2618486583232879
2012-07-31,0.2117909789085388,0.5853132605552673,0.5891640186309814,0.0385074503719806,0.2425969392061233
2012-08-31,0.3213751912117004,0.5306427478790283,0.4708520174026489,0.0560538098216056,0.2727952301502228
2012-09-30,0.1429304331541061,0.5204133987426758,0.2748662233352661,0.0366488322615623,0.267536461353302
2012-10-31,0.188415914773941,0.4221912026405334,0.4082344770431518,0.0279134679585695,0.205861821770668
2012-11-30,0.1667671948671341,0.9225419759750366,0.3690167963504791,0.0461270995438098,0.624489963054657
2012-12-31,0.0970798358321189,0.2990058958530426,0.3339546322822571,0.0465983226895332,0.2368748039007187
2013-01-31,0.088070161640644,0.2201754003763198,0.2165058106184005,0.0733918026089668,0.2238449901342392
2013-02-28,0.1342016905546188,0.4104993045330047,0.1736727803945541,0.0355239771306514,0.2684033811092376
2013-03-31,0.1879299283027649,0.3723140060901642,0.3191263079643249,0.0496418699622154,0.113467127084732
2013-04-30,0.1497454345226287,0.3781072199344635,0.2321054190397262,0.0449236296117305,0.1347708851099014
2013-05-31,0.1298795044422149,0.4437549710273742,0.2922288775444031,0.0144310556352138,0.1154484450817108
2013-06-30,0.1978766322135925,0.3044255971908569,0.2473457902669906,0.0342478789389133,0.1103542745113372
2013-07-31,0.1217404976487159,0.2984605729579925,0.1217404976487159,0.0628338009119033,0.502670407295227
2013-08-31,0.2831452190876007,0.3902812302112579,0.3252343535423279,0.0344365797936916,0.4821121096611023
2013-09-30,0.2193488776683807,0.8042792081832886,0.2539829015731811,0.0577233880758285,0.265527606010437
2013-10-31,0.169988065958023,0.5244312882423401,0.2133892774581909,0.0759521126747131,0.2314731031656265
2013-11-30,0.3862904608249664,0.8293883800506592,0.1590607911348343,0.0340844541788101,0.1325506567955017
2013-12-31,0.1623646914958953,0.3455453813076019,0.1415487080812454,0.0874271467328071,0.1582015007734298
2014-01-31,0.1846033036708831,0.3495679497718811,0.2278083264827728,0.0471327565610408,0.1610369235277176
2014-02-28,0.1202820390462875,0.219825804233551,0.1617586016654968,0.0290335956960916,0.1368726640939712
2014-03-31,0.1674418598413467,0.2269767373800277,0.3013953566551208,0.0558139532804489,0.1599999964237213
2014-04-30,0.0709863156080246,0.2090152651071548,0.1104231551289558,0.0354931578040123,0.0907047390937805
2014-05-31,0.0940733775496482,0.1919096857309341,0.1580432802438736,0.045155219733715,0.1580432802438736
2014-06-30,0.2974302172660827,0.2260469496250152,0.2855329811573028,0.0396573618054389,0.1467322409152984
2014-07-31,0.1294422149658203,1.1414450407028198,0.2628069221973419,0.0509923920035362,0.6236761808395386
2014-08-31,0.1986261755228042,0.9558884501457214,0.3765621185302734,0.0413804501295089,0.6372589468955994
2014-09-30,0.533879280090332,0.2649325728416443,0.5419074892997742,0.048169557005167,0.2247912585735321
2014-10-31,0.1558816879987716,0.2281195372343063,0.3916051983833313,0.0418219156563282,0.1558816879987716
2014-11-30,0.221301257610321,0.3943185806274414,0.221301257610321,0.0281656142324209,0.1086387932300567
2014-12-31,0.2003048062324524,0.1872414499521255,0.1741780936717987,0.0566078796982765,0.1436969339847564
2015-01-31,0.2596641182899475,0.5151401162147522,0.2764166295528412,0.0544457025825977,0.1423964500427246
2015-02-28,0.2052545100450515,0.5108556747436523,0.2554278373718261,0.0501733273267746,0.2599890530109405
2015-03-31,0.5313671231269836,0.8567780256271362,0.2636240124702453,0.053548626601696,0.3871977627277374
2015-04-30,0.7014411687850952,0.6206691265106201,0.2125579267740249,0.029758108779788,0.2508183419704437
2015-05-31,0.5002351403236389,0.196673646569252,0.1581940203905105,0.0513061694800853,0.2009491622447967
2015-06-30,0.3117963075637817,0.3117963075637817,0.2425082325935363,0.0692880675196647,0.1039320975542068
2015-07-31,0.4502359330654144,0.727304220199585,0.4156024158000946,0.0562794916331768,0.1731676757335662
2015-08-31,0.1696352809667587,0.5324662923812866,0.3486947417259216,0.0329846367239952,0.1649231910705566
2015-09-30,0.3958587050437927,0.5133112668991089,0.5568122267723083,0.056551244109869,0.1696537286043167
2015-10-31,0.3446737825870514,0.3568387329578399,0.5474230647087097,0.0243299137800931,0.1297595351934433
2015-11-30,0.3287671208381653,0.2465753406286239,1.0456620454788208,0.0547945201396942,0.6712328791618347
2015-12-31,0.4278969168663025,0.3098563849925995,0.6443045735359192,0.0639386177062988,0.2459177672863006
2016-01-31,0.5005561709403992,0.2688172161579132,0.384686678647995,0.0695216879248619,0.1761216223239898
2016-02-29,0.4207848012447357,0.1712496280670166,0.7094627618789673,0.0391427725553512,0.0978569313883781
2016-03-31,0.2353899776935577,0.2082296013832092,0.5703680515289307,0.0452673025429248,0.1674890220165252
2016-04-30,0.2788492739200592,0.1812520325183868,0.3160291910171509,0.0139424642547965,0.1254821717739105
2016-05-31,0.2458232790231704,0.1365684866905212,0.3095552325248718,0.0227614156901836,0.3095552325248718
2016-06-30,0.1699155122041702,0.1982347667217254,0.4672676622867584,0.02831925265491,0.1321565061807632
2016-07-31,0.1915238350629806,0.2750085890293121,0.8201149106025696,0.0294652059674263,0.1817021071910858
2016-08-31,0.2015712261199951,0.1033698543906211,0.5995451807975769,0.0361794494092464,0.1085383519530296
2016-09-30,0.3226456940174103,0.1613228470087051,0.4738858640193939,0.0302480347454547,0.1058681160211563
2016-10-31,0.289584755897522,0.098164327442646,0.4122901856899261,0.0294492989778518,0.1325218379497528
2016-11-30,0.1487103253602981,0.1025588437914848,0.3128044605255127,0.0307676531374454,0.0512794218957424
2016-12-31,0.2254307270050048,0.2522677183151245,0.5850464105606079,0.0322043895721435,0.1878589391708374
2017-01-31,0.2785656452178955,0.329213947057724,0.552066445350647,0.0506482981145381,0.1975283622741699
2017-02-28,0.2753607332706451,0.4075338840484619,0.3249256610870361,0.0385504998266696,0.1266659349203109
2017-03-31,0.2018842548131942,0.1393962651491165,0.322053462266922,0.0528744459152221,0.1490098088979721
2017-04-30,0.183881476521492,0.2101502567529678,0.4938530921936035,0.0420300513505935,0.2311652898788452
2017-05-31,0.4467912316322326,0.3300162553787231,0.2893988490104675,0.0101543460041284,0.1980097442865371
2017-06-30,0.7378740906715393,0.1805985569953918,0.4179566502571106,0.0361197106540203,0.4282765686511993
2017-07-31,0.3497059345245361,0.2808244526386261,0.3497059345245361,0.0423885956406593,0.2649287283420563
2017-08-31,0.2136295735836029,0.138859212398529,0.2830591797828674,0.0373851731419563,0.1228369995951652
2017-09-30,0.1298247426748275,0.2696360051631927,0.2296899259090423,0.0898786634206771,0.1098517030477523
2017-10-31,0.2313123941421508,0.1623244881629943,0.3246489763259887,0.0365230105817317,0.109569028019905
2017-11-30,0.6059585809707642,0.2440666556358337,0.1935701072216034,0.0715367794036865,0.2272344678640365
2017-12-31,0.2467330694198608,0.392945259809494,0.1507813185453415,0.0182765237987041,0.1507813185453415
2018-01-31,0.3080260157585144,0.2819956541061401,0.4338394701480865,0.0390455536544323,0.1127982661128044
2018-02-28,0.1394959539175033,0.2464428544044494,0.4091881215572357,0.004649864975363,0.083697572350502
2018-03-31,0.2484571635723114,0.2324276715517044,0.2324276715517044,0.0440811105072498,0.1522801965475082
